100
200
19 45 48 23 29 32 16 3 15 41 42 16 27 24 30 5 49 23 41 49 8 16 45 42 42 1 9 18 4 27 29 32 30 4 35 39 23 17 34 36 27 47 41 20 14 47 50 3 29 8 43 1 45 43 11 15 29 2 27 44 12 25 37 28 34 5 28 37 13 2 11 7 17 5 13 43 22 46 11 45 25 39 12 34 3 10 49 27 40 29 21 47 48 29 26 31 25 32 16 6 
0   10.07   322.22   560.49   590.64   334.39   197.69   475.74   790.76   795.04   353.46   836.67   202.22   316.56   352.26   539.27   304.03   714.38   86.21   835.82   671.74   183.11   869.05   890.87   311.32   467.05   276.59   920.46   543.8   168.39   21.78   112.17   625.76   628.29   479.9   367.21   289.52   333.12   568.46   911.27   656.85   475.68   827.25   234.34   538.22   520.03   729.59   323.18   848.6   729.83   370.47   668.3   779.55   383.97   751.58   596.72   668.42   866.53   976.8   101.16   609.59   56.06   54.77   171.29   198.42   867.76   940.37   664.83   908.26   482.87   740.12   17   843.01   773.11   146.79   304.5   648.02   415.7   505.83   618.99   705.03   285.39   261.11   167.09   885.71   685.65   302.48   368.62   261.58   994.64   886.87   338.63   72.58   515.05   141.41   912.03   465.22   129.6   420.95   696.24   162.4   
10.07   0   682.38   873.41   785.45   541.83   719.38   33.81   337.23   351.05   984.96   558.07   488.1   550.38   908.31   256.01   426.19   601.7   136.24   155.63   311.23   910.81   748.43   39.69   151.5   276.07   107.21   385.18   405.12   810.87   183.64   871.21   525.38   508.32   815.33   859.57   878.48   997.44   480.58   873.15   461.2   902.08   558.55   565.85   486.7   834.72   96.79   424.01   652.5   526.05   886.3   643.9   614.84   267.7   997.6   200.57   299.76   274.45   517.41   224.17   40.42   483.63   766.68   894.21   42.17   290.91   26.56   272.32   426.01   480.12   112.1   318.76   857.92   922.52   625.77   713.53   656.86   535.27   357.58   833.22   557.54   500.29   527.77   98.55   323.57   521.3   160.96   797.97   98.32   506.24   612.51   715.5   68.96   13.89   183.86   562.85   626.23   518.54   334.11   399.37   254.5   
322.22   682.38   0   31.84   872.74   548.71   517.57   894.23   380.51   152.9   43.99   148.88   769.5   768   406.38   304.5   695.71   164.86   17.13   74.7   422.99   199.01   861.71   257.37   636.9   655.42   142.88   890.54   680.02   822.29   995.6   174.67   662.24   901.19   445.09   398.03   508.44   894.69   163.76   465.63   165.75   155.13   816.89   403.28   678.57   75.83   655.07   124.03   991.26   540.68   311.83   171.87   15.89   18.7   736.19   280.61   199.86   185.46   826.7   807.57   62.09   370.56   98.31   294.21   946.04   819.21   643.65   302.76   147.13   144.11   812.51   889.35   526.38   480.7   899.55   695.23   922.48   841.95   770.97   840.27   232.35   823.35   940.28   122.03   919.06   834.04   446.14   205.29   370.9   981.63   20   771.12   290.71   581.54   880.58   575.97   342.63   26.21   202.16   353.7   960.48   
560.49   873.41   31.84   0   962.81   534.11   698.26   340.95   568.76   982.35   277.37   195.9   998.37   182.62   629.45   268.62   543.72   881.09   303.7   39.59   436.15   620.71   854.72   606.24   141.33   572.67   396.07   168.47   359.79   292.63   116.31   882.38   189.02   315.39   592.54   705.24   930.88   473.97   761.38   879.53   795   784.81   700.45   543.83   720.67   764.75   147.97   293.22   215.6   453.05   610.9   407.61   223.44   608.3   179.74   617.42   28.14   65.83   866.38   508.9   703.98   443.79   422.93   235.79   299.46   158.01   744.68   435.49   466.75   186.69   669.47   703.86   472.66   445.36   940.84   561.94   179.3   228.63   611.42   78.8   87.48   372.72   825.97   521.93   916.18   957.23   797.17   543.24   714.67   52.11   957.35   801.18   634.5   42.68   831.62   472.12   370.61   72.78   849.4   192.93   671.81   
590.64   785.45   872.74   962.81   0   898.34   166.67   859.12   275.93   594.63   102.26   392.75   804.86   167.73   721.91   862.41   110.67   102.54   47.59   217.5   761.22   214.78   557.26   709.29   606.71   245.26   970.52   510.97   780.27   575.9   207.88   470.25   508.08   860.83   343.45   956.81   779.99   813.53   318.63   579.01   870.15   429.69   26.4   566.31   300.62   777.75   897.56   764.11   395.69   795.39   369.04   362.32   232.82   736.22   883.93   518.06   149.84   85.35   266.73   533.34   544.88   573.56   387.21   745.1   594.24   520.12   250.92   139.17   979.36   451.4   610.11   949.08   523.33   639.84   658.49   174.05   104.66   145.39   475.05   70.18   762.15   993.66   325.89   826.82   875.41   755.57   368.44   244.01   736.13   303.39   805.5   943.03   697.43   346.9   506.54   600.61   694.23   999.56   497.59   721.85   818.49   
334.39   541.83   548.71   534.11   898.34   0   370.04   312.66   224.5   629.76   530.96   174.44   717.51   255.53   343.54   534.82   662.68   446.63   601.6   481.62   623.74   256.95   496.66   843.39   218.35   148.84   187.65   936.11   226.53   966.17   541.57   422.16   199.83   722.25   657.03   433.62   774.09   680.64   297.65   464.71   438.41   62.87   716.66   727.95   403.28   652.03   554.08   706.32   246.1   270.74   604.82   185.3   61.33   421.6   688.77   246.51   279.55   144.11   770.08   721.66   586.63   372.32   997.94   891.7   358.89   65.46   624.63   401.1   555.22   26.75   410.36   832.55   223.63   726.56   898.69   59.19   172.22   29.98   281.64   691.32   640.06   443.13   124.48   640.26   829.94   811.96   601.65   335.38   954   914.3   41.96   664.58   650.42   259.39   869.57   638.41   346.99   958.98   465.84   714.44   69.41   
197.69   719.38   517.57   698.26   166.67   370.04   0   480.17   925.44   105.61   265.78   349.95   271.78   301.4   30.63   324.45   458.87   420.06   537.82   673.95   621.14   201.1   298.58   213.1   55.17   891.03   996.95   73.96   946.85   621.61   124.55   785.83   16.38   332.81   367.35   698.04   615.76   774.66   450.74   349.01   245.34   323.22   536.42   916.73   236.62   302.83   327.57   371.63   313.12   45.45   874.52   672.41   510.25   678.39   124.89   489.06   976.23   401.28   683.94   325.95   908.65   162.52   421.19   730.79   596.24   457.98   221.2   558.6   416.64   441.77   109.19   965.73   195.85   231.81   618.69   573.07   177.39   747.8   378.03   984.76   235.71   920.64   712.81   464.13   666.28   413.03   219.06   224.4   803.14   861.56   676.4   270.76   912.16   627.21   145.58   775.51   899.12   262.48   304.01   311.41   69.09   
475.74   33.81   894.23   340.95   859.12   312.66   480.17   0   200.43   26.21   245.98   201.43   909.09   618.05   763.55   746.17   735.19   321.13   985.73   673.79   974.59   492.49   116.3   682.86   951.75   718.67   890   419   517.05   32.52   320.5   323.4   521.01   228.43   214.36   357.09   456.91   81.08   831.39   523.11   971.97   119.99   358.99   723.1   140.17   868.15   506.26   970.26   84.62   869.81   799.85   113.45   348.57   768.81   64.82   803.03   43.35   311.84   388.71   360.49   143.59   975.02   831.73   210.5   816.77   219.65   281.39   309.67   442.47   995.26   519.08   519.99   57.67   365.76   756   591.78   791.4   529.07   77.51   237.2   173.1   34.46   371.26   86.61   665.13   998.67   418.52   451.31   970.94   580.45   391.24   314.51   560.5   734.51   854.34   34.57   153.29   746.05   649.64   919.23   677.21   
790.76   337.23   380.51   568.76   275.93   224.5   925.44   200.43   0   625.82   599.84   581.46   497.59   684.21   808.03   838.68   248.92   131.25   517.82   92.44   605.41   152.72   976.81   202.97   22.05   703.46   710.88   727.18   320.9   42.35   229.92   620.06   774.26   697.99   869.94   892.81   127.76   264.13   404.73   208.37   800.64   496.54   809.77   387.04   896.53   436.95   197.3   793.71   731.41   110.12   792.7   597.86   899.55   614.19   176.28   964.65   749.46   629.86   139.16   784.1   696.67   358.53   965.59   786.29   866.06   139.4   777.1   827.94   877.02   225.22   770.54   438.69   778.65   95.02   386.39   910.57   761.22   294.79   813.87   96.03   627.76   596.21   943.36   295.84   737.76   986.45   840.34   512.27   996.61   413.51   335.15   11.2   467.34   109.18   805.19   727.52   90.95   390.26   635.29   341.39   981   
795.04   351.05   152.9   982.35   594.63   629.76   105.61   26.21   625.82   0   963.45   397.28   759.23   408.65   858.18   335.48   685.21   824.94   11.31   301.78   493   704.95   954.47   980.86   37.12   497.85   203.32   934.49   745.07   105.11   799.81   396.67   470.3   454.49   990.45   775.91   580.95   896.06   349.64   936.53   454.48   916.11   671.88   548.22   155.52   447.01   32.26   65.32   216.21   821.36   173.66   450.11   644.92   910.9   343.12   251.47   352.73   492.1   584.65   770.49   563.14   562.97   663.14   124.15   949.32   613.05   887.68   164.04   214.05   154.44   199.63   426.23   325.76   653.57   736.26   505.43   741.12   34.24   665.21   322.08   233.27   401.53   931.13   813.84   579.5   347.69   895.25   693.5   634.28   285.52   450.07   67.28   509.77   454.02   959.68   488.28   645.3   317.13   55.33   656.55   340.44   
